track_name,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature
One Way or Another (Teenage Kicks),0.489,0.867,4.0,-3.121,1.0,0.071,0.025,0.03046073657362849,0.586,0.409,162.131,4.0
Everything Has Changed,0.624,0.458,6.0,-6.755,1.0,0.0287,0.36,3.89e-06,0.311,0.436,80.016,4.0
Berzerk,0.739,0.872,11.0,-4.059,1.0,0.333,0.0217,0.03046073657362849,0.26,0.684,95.084,4.0
The Fox (What Does the Fox Say?),0.703,0.867,6.0,-4.292,1.0,0.0453,0.107,0.03046073657362849,0.119,0.546,128.008,4.0
Animals - Radio Edit,0.595,0.914,1.0,-5.351,1.0,0.0363,0.00137,0.445,0.0714,0.0381,128.019,4.0
Holy Grail,0.676,0.534,2.0,-6.901,1.0,0.0831,0.0594,8.59e-06,0.256,0.156,145.082,4.0
Chocolate,0.591,0.94,11.0,-4.341,1.0,0.0522,0.00391,0.03046073657362849,0.383,0.676,100.043,4.0
Same Love (feat. Mary Lambert),0.688,0.473,8.0,-9.059,1.0,0.167,0.716,4.46e-05,0.104,0.299,84.958,4.0
Daylight,0.657,0.679,2.0,-5.511,1.0,0.0269,0.00246,0.03046073657362849,0.211,0.331,120.007,4.0
Bad (feat. Rihanna) - Remix,0.807,0.702,6.0,-6.594,1.0,0.0748,0.307,0.03046073657362849,0.111,0.447,114.038,4.0
Of The Night,0.67,0.829,5.0,-7.2,1.0,0.0427,0.0192,0.000225,0.089,0.349,125.01,4.0
Fine China,0.654,0.731,10.0,-4.767,1.0,0.0568,0.0419,0.03046073657362849,0.122,0.59,104.002,4.0
Play Hard (feat. Ne-Yo & Akon),0.691,0.921,8.0,-1.702,1.0,0.0535,0.174,0.03046073657362849,0.331,0.802,130.072,4.0
Drinking from the Bottle (feat. Tinie Tempah),0.665,0.886,9.0,-4.175,1.0,0.0514,0.0469,6.24e-05,0.0525,0.53,128.062,4.0
human,0.439,0.489,8.0,-6.286,1.0,0.0368,0.132,0.000643,0.114,0.253,143.808,4.0
Need U (100%) (feat. A*M*E) - Radio Edit,0.67,0.848,5.930596285434995,-5.103,1.0,0.0538,0.00172,0.00168,0.385,0.457,124.031,4.0
The Other Side,0.561,0.836,9.0,-3.939,1.0,0.1,0.0525,0.03046073657362849,0.136,0.517,127.923,4.0
Cruise,0.457,0.948,10.0,-3.364,1.0,0.0354,0.0191,0.03046073657362849,0.0536,0.878,148.0,4.0
Dear Darlin',0.512,0.828,11.0,-4.672,1.0,0.0454,0.00627,8.73e-06,0.119,0.34,124.021,4.0
La La La,0.754,0.677,6.0,-4.399,1.0,0.0316,0.112,0.03046073657362849,0.111,0.254,124.988,4.0
This Is How We Do,0.69,0.636,9.0,-6.028,1.0,0.0457,0.0203,0.03046073657362849,0.147,0.8,96.0,4.0
The Mother We Share,0.45,0.677,1.0,-6.428,1.0,0.0313,0.0319,3.02e-06,0.126,0.324,174.027,4.0
Night Changes,0.672,0.52,8.0,-7.747,1.0,0.0353,0.859,0.03046073657362849,0.115,0.37,120.001,4.0
Counting Stars,0.664,0.705,1.0,-4.972,1.0,0.0382,0.0654,0.03046073657362849,0.118,0.477,122.016,4.0
A Sky Full of Stars,0.545,0.675,6.0,-6.474,1.0,0.0279,0.00617,0.00197,0.209,0.162,124.97,4.0
Photograph,0.614,0.379,4.0,-10.48,1.0,0.0476,0.607,0.000464,0.0986,0.201,107.989,4.0
All of Me,0.422,0.264,8.0,-7.064,1.0,0.0322,0.922,0.03046073657362849,0.132,0.331,119.93,4.0
I'm Not The Only One,0.677,0.485,5.0,-5.795,1.0,0.0361,0.529,2.04e-05,0.0766,0.493,82.001,4.0
Maps,0.742,0.713,1.0,-5.522,1.0,0.0303,0.0205,0.03046073657362849,0.059,0.879,120.032,4.0
Summer,0.596,0.856,4.0,-3.556,1.0,0.0346,0.0211,0.0178,0.141,0.743,127.949,4.0
Timber (feat. Ke$ha),0.581,0.963,11.0,-4.087,1.0,0.0981,0.0295,0.03046073657362849,0.139,0.788,129.992,4.0
Story of My Life,0.6,0.663,3.0,-5.802,1.0,0.0477,0.225,0.03046073657362849,0.119,0.286,121.07,4.0
Rude,0.773,0.758,1.0,-4.993,1.0,0.0381,0.0422,0.03046073657362849,0.305,0.925,144.033,4.0
Only Love Can Hurt Like This,0.566,0.885,8.0,-4.528,1.0,0.0818,0.0958,9.97e-05,0.334,0.304,90.99,4.0
Thinking out Loud,0.781,0.445,2.0,-6.061,1.0,0.0295,0.474,0.03046073657362849,0.184,0.591,78.998,4.0
Stay With Me,0.418,0.42,5.930596285434995,-6.444,1.0,0.0414,0.588,6.39e-05,0.11,0.184,84.094,4.0
Classic,0.72,0.791,1.0,-4.689,1.0,0.124,0.0384,0.03046073657362849,0.157,0.756,102.071,4.0
Sugar,0.748,0.788,1.0,-7.055,1.0,0.0334,0.0591,0.03046073657362849,0.0863,0.884,120.076,4.0
"Happy - From ""Despicable Me 2""",0.647,0.822,5.0,-4.662,1.0,0.183,0.219,0.03046073657362849,0.0908,0.962,160.019,4.0
Budapest,0.717,0.455,5.0,-8.303,1.0,0.0276,0.0846,0.03046073657362849,0.11,0.389,127.812,4.0
Best Day Of My Life,0.673,0.902,2.0,-2.392,1.0,0.0346,0.0591,0.000262,0.0558,0.538,100.012,4.0
Steal My Girl,0.536,0.768,10.0,-5.948,1.0,0.0347,0.00433,0.03046073657362849,0.114,0.545,77.217,4.0
Bang Bang,0.706,0.786,5.930596285434995,-3.417,1.0,0.091,0.26,0.03046073657362849,0.38,0.751,150.028,4.0
Love Me Harder,0.472,0.714,1.0,-4.389,1.0,0.0334,0.00937,0.03046073657362849,0.0764,0.24,98.992,4.0
Dark Horse,0.647,0.585,6.0,-6.123,1.0,0.0512,0.00314,0.03046073657362849,0.165,0.353,131.934,4.0
Hey Brother,0.545,0.78,7.0,-4.867,1.0,0.0436,0.0309,4.64e-05,0.0828,0.458,125.014,4.0
Waves - Robin Schulz Radio Edit,0.829,0.51,5.0,-9.334,1.0,0.0369,0.00821,0.00143,0.0829,0.45,119.994,4.0
Animals,0.279,0.742,4.0,-6.46,1.0,0.0898,0.000185,0.03046073657362849,0.593,0.328,189.868,4.0
Team,0.69,0.578,6.0,-7.436,1.0,0.0929,0.167,0.03046073657362849,0.305,0.416,99.961,4.0
Blame (feat. John Newman),0.414,0.857,5.930596285434995,-4.078,1.0,0.0808,0.0287,0.00574,0.343,0.348,128.024,4.0
Me And My Broken Heart,0.545,0.783,5.0,-4.261,1.0,0.0345,0.00489,0.03046073657362849,0.132,0.551,174.084,4.0
Shower,0.699,0.529,2.0,-7.548,1.0,0.0487,0.0317,3.59e-05,0.285,0.121,119.987,4.0
Shake It Off,0.647,0.785,7.0,-5.414,1.0,0.165,0.0561,0.03046073657362849,0.148,0.943,160.015,4.0
Am I Wrong,0.729,0.675,8.0,-6.003,1.0,0.0312,0.175,1.58e-06,0.55,0.779,119.968,4.0
Break Free,0.687,0.702,7.0,-5.324,1.0,0.0455,0.0064,4.35e-05,0.204,0.284,129.956,4.0
Collard Greens,0.825,0.575,11.0,-4.87,1.0,0.0633,0.025,9.94e-06,0.205,0.65,153.954,4.0
"Let It Go - From ""Frozen""/Soundtrack Version",0.543,0.485,8.0,-6.85,1.0,0.0305,0.558,0.03046073657362849,0.12,0.371,136.961,4.0
Under Control (feat. Hurts),0.544,0.915,8.0,-3.405,1.0,0.0841,0.129,0.000914,0.115,0.51,126.094,4.0
Stolen Dance,0.879,0.565,11.0,-8.809,1.0,0.037,0.412,0.000239,0.0798,0.685,114.009,4.0
Jealous,0.439,0.153,1.0,-8.95,1.0,0.0479,0.874,0.03046073657362849,0.107,0.104,116.76,3.0
Ain't It Fun,0.61,0.893,9.0,-3.681,1.0,0.0921,0.154,4.41e-05,0.021,0.673,104.031,4.0
Superheroes,0.49,0.885,3.0,-4.121,1.0,0.0396,0.00218,0.03046073657362849,0.0741,0.64,166.996,4.0
Little Do You Know,0.5,0.292,5.930596285434995,-8.554,1.0,0.0323,0.746,0.03046073657362849,0.188,0.37,145.879,4.0
Problem,0.66,0.805,1.0,-5.352,1.0,0.153,0.0192,8.83e-06,0.159,0.625,103.008,4.0
My Love,0.813,0.616,8.0,-7.571,1.0,0.0495,0.000132,0.705,0.0658,0.744,119.977,4.0
Burn,0.555,0.772,1.0,-5.007,1.0,0.0523,0.315,0.03046073657362849,0.105,0.346,86.921,4.0
All About That Bass,0.807,0.887,9.0,-3.726,1.0,0.0503,0.0573,2.87e-06,0.124,0.961,134.052,4.0
Loyal (feat. Lil Wayne & Tyga),0.841,0.522,10.0,-5.963,1.0,0.049,0.0168,1.37e-06,0.188,0.616,99.059,4.0
Habits (Stay High),0.729,0.65,5.0,-3.539,1.0,0.0313,0.0702,6.69e-05,0.0829,0.347,110.02,4.0
Say Something,0.407,0.147,2.0,-8.822,1.0,0.0355,0.857,2.89e-06,0.0913,0.0765,141.284,3.0
Don't Tell 'Em,0.856,0.527,2.0,-5.225,1.0,0.0997,0.392,0.03046073657362849,0.11,0.386,98.052,4.0
2 On (feat. ScHoolboy Q),0.742,0.595,9.0,-7.51,1.0,0.107,0.15,0.03046073657362849,0.111,0.431,101.013,4.0
Drunk in Love (feat. Jay-Z),0.583,0.621,5.0,-6.902,1.0,0.0479,0.00972,0.00106,0.181,0.399,140.036,4.0
Magic,0.738,0.482,6.0,-8.917,1.0,0.0402,0.0266,0.621,0.106,0.352,93.457,4.0
Don't,0.806,0.608,1.0,-7.008,1.0,0.0659,0.0113,0.03046073657362849,0.635,0.849,95.049,4.0
You Know You Like It,0.407,0.725,5.0,-5.346,1.0,0.188,0.0141,2.46e-06,0.306,0.247,196.093,4.0
She Looks So Perfect,0.494,0.951,9.0,-4.237,1.0,0.132,0.000569,0.03046073657362849,0.327,0.441,160.025,4.0
Hot N*gga,0.794,0.51,9.0,-7.314,1.0,0.42,0.0505,1.81e-06,0.0562,0.18,167.879,4.0
Style,0.588,0.791,7.0,-5.595,1.0,0.0402,0.00245,0.00258,0.118,0.487,94.933,4.0
Chandelier,0.399,0.787,1.0,-2.88,1.0,0.0499,0.0197,6.07e-05,0.0685,0.572,117.089,5.0
Man Of The Year,0.749,0.865,3.0,-5.228,1.0,0.0413,0.00536,0.03046073657362849,0.198,0.371,111.914,4.0
XO,0.47,0.793,5.930596285434995,-8.929,1.0,0.26,0.164,1.31e-06,0.313,0.216,170.1,4.0
Sing,0.818,0.67,8.0,-4.451,1.0,0.0472,0.304,1.22e-06,0.0601,0.939,119.988,4.0
Bailando - Spanish Version,0.723,0.777,7.0,-3.503,1.0,0.108,0.0426,3.68e-06,0.0451,0.961,91.017,4.0
Turn Down for What,0.818,0.799,1.0,-4.1,1.0,0.156,0.00107,0.128,0.057,0.0815,100.014,4.0
First,0.468,0.692,2.0,-4.015,1.0,0.0295,0.0202,2.39e-06,0.523,0.561,78.009,4.0
Jealous - Remix,0.684,0.71,11.0,-3.614,1.0,0.0779,0.0132,0.03046073657362849,0.444,0.451,93.007,4.0
Show Me (feat. Chris Brown),0.711,0.508,7.0,-7.299,1.0,0.0502,0.0355,0.03046073657362849,0.141,0.663,98.098,4.0
Prayer in C - Robin Schulz Radio Edit,0.76,0.886,9.0,-5.356,1.0,0.0258,0.0219,7.43e-06,0.623,0.78,123.002,4.0
Fancy,0.912,0.716,10.0,-4.141,1.0,0.0697,0.0904,0.03046073657362849,0.0491,0.377,94.981,4.0
Up (feat. Demi Lovato),0.692,0.831,9.0,-5.389,1.0,0.034,0.0146,0.03046073657362849,0.103,0.676,114.972,4.0
Elastic Heart,0.421,0.791,9.0,-4.998,1.0,0.0496,0.0117,1.48e-05,0.146,0.499,130.075,4.0
Gecko (Overdrive) - Radio Edit,0.609,0.885,5.930596285434995,-5.469,1.0,0.0642,0.00521,1.15e-05,0.336,0.76,124.959,4.0
Red Lights,0.654,0.83,10.0,-4.801,1.0,0.0366,0.000629,1.13e-06,0.121,0.548,124.989,4.0
Talking Body,0.736,0.761,4.0,-5.449,1.0,0.0338,0.0966,0.03046073657362849,0.0823,0.114,119.999,4.0
Anaconda,0.964,0.605,9.0,-6.223,1.0,0.179,0.0668,7.78e-06,0.214,0.646,129.994,4.0
Geronimo,0.705,0.78,7.0,-6.267,1.0,0.0805,0.456,0.00152,0.115,0.457,142.028,4.0
Talk Dirty (feat. 2 Chainz),0.76,0.652,6.0,-7.321,1.0,0.232,0.0348,0.03046073657362849,0.307,0.759,100.315,4.0
Somebody,0.83,0.52,5.930596285434995,-8.714,1.0,0.0376,0.000792,1.25e-05,0.0656,0.735,104.99,4.0
Hideaway,0.838,0.72,7.0,-4.135,1.0,0.0483,0.0862,0.00696,0.0772,0.203,122.993,4.0
I Will Never Let You Down,0.753,0.801,4.0,-3.215,1.0,0.0296,0.403,0.03046073657362849,0.128,0.794,128.011,4.0
Bad Blood,0.646,0.794,7.0,-6.104,1.0,0.19,0.0885,6.16e-06,0.201,0.287,170.216,4.0
Black Widow,0.743,0.72,11.0,-3.753,1.0,0.124,0.192,0.000386,0.109,0.519,163.99,4.0
Stay The Night - Featuring Hayley Williams Of Paramore,0.596,0.738,8.0,-3.109,1.0,0.0411,0.109,0.03046073657362849,0.0947,0.461,127.961,4.0
Ugly Heart,0.65,0.786,9.0,-5.488,1.0,0.0463,0.019,0.03046073657362849,0.323,0.446,124.96,4.0
Amnesia,0.572,0.499,2.0,-5.237,1.0,0.0311,0.0283,0.03046073657362849,0.213,0.108,101.593,4.0
#SELFIE,0.789,0.916,5.930596285434995,-3.262,1.0,0.249,0.0135,8.09e-06,0.077,0.658,127.956,4.0
Money On My Mind,0.688,0.841,2.0,-5.217,1.0,0.179,0.204,0.000295,0.229,0.743,133.912,4.0
Na Na,0.67,0.476,9.0,-6.253,1.0,0.0406,0.328,0.03046073657362849,0.104,0.235,96.975,4.0
Trumpets,0.635,0.691,5.930596285434995,-4.862,1.0,0.258,0.555,0.03046073657362849,0.097,0.638,82.142,4.0
Love Runs Out,0.719,0.935,7.0,-3.752,1.0,0.0589,0.167,0.03046073657362849,0.0973,0.738,120.022,4.0
Wasted,0.638,0.816,2.0,-5.503,1.0,0.0308,0.00149,0.00115,0.195,0.386,112.014,4.0
Wrapped Up (feat. Travie McCoy),0.787,0.837,1.0,-5.419,1.0,0.0556,0.0926,0.03046073657362849,0.155,0.918,122.004,4.0
Faded,0.867,0.477,9.0,-7.183,1.0,0.049,0.00843,0.175,0.113,0.614,124.979,4.0
I Got U,0.636,0.761,9.0,-7.752,1.0,0.035,0.00377,0.00784,0.0851,0.463,120.837,4.0
I See Fire,0.633,0.0519,10.0,-21.107,1.0,0.0365,0.562,0.03046073657362849,0.097,0.204,76.034,4.0
The Heart Wants What It Wants,0.616,0.789,7.0,-4.874,1.0,0.0377,0.053,0.03046073657362849,0.142,0.621,83.066,4.0
The Man,0.308,0.769,11.0,-7.256,1.0,0.065,0.0331,0.03046073657362849,0.214,0.488,81.853,4.0
Wiggle (feat. Snoop Dogg),0.697,0.621,9.0,-6.886,1.0,0.25,0.0802,0.03046073657362849,0.162,0.721,81.946,4.0
Ghost,0.68,0.84,9.0,-3.823,1.0,0.0414,0.0457,8.66e-06,0.143,0.468,104.975,4.0
Not a Bad Thing,0.308,0.563,5.930596285434995,-9.169,1.0,0.0719,0.527,4.58e-06,0.134,0.109,85.901,4.0
Post to Be (feat. Chris Brown & Jhene Aiko),0.733,0.676,10.0,-5.655,1.0,0.0432,0.0697,0.03046073657362849,0.208,0.701,97.448,4.0
Uptown Funk (feat. Bruno Mars),0.856,0.609,5.930596285434995,-7.223,1.0,0.0824,0.00801,8.15e-05,0.0344,0.928,114.988,4.0
Thinking out Loud,0.781,0.445,2.0,-6.061,1.0,0.0295,0.474,0.03046073657362849,0.184,0.591,78.998,4.0
See You Again (feat. Charlie Puth),0.689,0.481,10.0,-7.503,1.0,0.0815,0.369,1.03e-06,0.0649,0.283,80.025,4.0
What Do You Mean?,0.845,0.567,5.0,-8.118,1.0,0.0956,0.59,0.00142,0.0811,0.793,125.02,4.0
Lean On,0.723,0.809,7.0,-3.081,1.0,0.0625,0.00346,0.00123,0.565,0.274,98.007,4.0
"Earned It (Fifty Shades Of Grey) - From The ""Fifty Shades Of Grey"" Soundtrack",0.659,0.381,2.0,-5.922,1.0,0.0304,0.385,0.03046073657362849,0.0972,0.426,119.844,3.0
"Love Me Like You Do - From ""Fifty Shades Of Grey""",0.262,0.606,8.0,-6.646,1.0,0.0484,0.247,0.03046073657362849,0.125,0.275,189.857,4.0
The Nights,0.527,0.835,6.0,-5.298,1.0,0.0433,0.0166,0.03046073657362849,0.249,0.654,125.983,4.0
The Less I Know The Better,0.64,0.74,4.0,-4.083,1.0,0.0284,0.0115,0.00678,0.167,0.785,116.879,4.0
Daddy Issues,0.588,0.521,10.0,-9.461,1.0,0.0329,0.0678,0.149,0.123,0.337,85.012,4.0
Love Yourself,0.609,0.378,4.0,-9.828,1.0,0.438,0.835,0.03046073657362849,0.28,0.515,100.418,4.0
Shut Up and Dance,0.578,0.866,1.0,-3.804,1.0,0.0619,0.00701,0.03046073657362849,0.257,0.619,128.038,4.0
Way down We Go,0.489,0.505,10.0,-8.022,1.0,0.117,0.579,0.000333,0.104,0.337,163.255,4.0
One Last Time,0.628,0.593,8.0,-5.036,1.0,0.0323,0.093,1.65e-06,0.096,0.104,125.026,4.0
Don't,0.765,0.356,11.0,-5.556,1.0,0.195,0.223,0.03046073657362849,0.0963,0.189,96.991,4.0
The Hills,0.585,0.564,5.930596285434995,-7.063,1.0,0.0515,0.0671,0.03046073657362849,0.135,0.137,113.003,4.0
Outside (feat. Ellie Goulding),0.646,0.823,2.0,-4.123,1.0,0.0394,0.213,0.03046073657362849,0.322,0.418,128.035,4.0
Sorry,0.654,0.76,5.930596285434995,-3.669,1.0,0.045,0.0797,0.03046073657362849,0.299,0.41,99.945,4.0
Time of Our Lives,0.721,0.802,1.0,-5.797,1.0,0.0583,0.0921,0.03046073657362849,0.694,0.724,124.022,4.0
Style,0.598,0.786,2.0,-5.572,1.0,0.0383,0.00253,0.0016,0.117,0.456,95.019,4.0
Electric Love,0.611,0.797,6.0,-7.627,1.0,0.0533,0.00543,0.00137,0.26,0.518,120.041,4.0
Lush Life,0.694,0.712,7.0,-3.923,1.0,0.046,0.132,0.03046073657362849,0.211,0.799,98.023,4.0
Drag Me Down,0.73,0.703,5.930596285434995,-5.672,1.0,0.0369,0.109,0.03046073657362849,0.0657,0.595,138.113,4.0
How Deep Is Your Love,0.738,0.868,11.0,-4.373,1.0,0.0731,0.0392,0.00169,0.388,0.336,122.003,4.0
Can't Feel My Face,0.705,0.769,9.0,-5.526,1.0,0.0425,0.113,0.03046073657362849,0.105,0.583,107.949,4.0
Love Me Harder,0.472,0.714,1.0,-4.389,1.0,0.0334,0.00937,0.03046073657362849,0.0764,0.24,98.992,4.0
Locked Away (feat. Adam Levine),0.509,0.671,1.0,-5.709,1.0,0.0678,0.304,0.03046073657362849,0.0452,0.55,118.413,5.0
Hotline Bling,0.891,0.628,2.0,-7.863,1.0,0.0551,0.00258,0.00019,0.0504,0.552,134.966,4.0
Perfect,0.647,0.823,2.0,-5.231,1.0,0.0762,0.0598,0.03046073657362849,0.119,0.396,99.933,4.0
Sugar (feat. Francesco Yates),0.636,0.815,5.0,-5.098,1.0,0.0581,0.0185,0.03046073657362849,0.163,0.636,123.063,4.0
Cool for the Summer,0.583,0.61,5.0,-5.639,1.0,0.0382,0.00425,0.000105,0.14,0.336,114.06,4.0
Like I Can,0.656,0.627,7.0,-6.627,1.0,0.0379,0.343,2.17e-05,0.124,0.481,99.933,4.0
Take Me to Church,0.566,0.664,4.0,-5.303,1.0,0.0464,0.634,0.03046073657362849,0.116,0.437,128.945,4.0
FourFiveSeconds,0.582,0.272,2.0,-5.662,1.0,0.0501,0.875,0.03046073657362849,0.13,0.354,205.846,4.0
Like I'm Gonna Lose You (feat. John Legend),0.63,0.53,5.930596285434995,-7.259,1.0,0.0434,0.4,0.03046073657362849,0.177,0.417,108.038,3.0
Firestone,0.704,0.634,11.0,-7.374,1.0,0.0428,0.393,3.17e-05,0.0952,0.411,113.927,4.0
Renegades,0.526,0.862,2.0,-6.003,1.0,0.0905,0.0144,0.0597,0.229,0.528,90.052,4.0
Fight Song,0.564,0.714,7.0,-4.987,1.0,0.129,0.0549,0.03046073657362849,0.155,0.33,175.924,4.0
In The Night,0.505,0.68,7.0,-4.993,1.0,0.0714,0.0796,0.03046073657362849,0.0465,0.539,168.022,3.0
My House,0.688,0.702,7.0,-4.792,1.0,0.0499,0.0215,0.03046073657362849,0.128,0.74,94.006,4.0
Want to Want Me,0.775,0.68,5.930596285434995,-5.508,1.0,0.0629,0.00906,0.03046073657362849,0.109,0.656,114.025,4.0
Stitches,0.752,0.754,1.0,-6.684,1.0,0.0615,0.0151,0.03046073657362849,0.0486,0.755,149.789,4.0
Runaway (U & I),0.506,0.805,1.0,-4.119,1.0,0.0469,0.00711,0.00193,0.0856,0.383,126.008,4.0
Chill Bill (feat. J. Davi$ & Spooks),0.886,0.427,6.0,-10.028,1.0,0.145,0.0312,0.00099,0.0906,0.23,108.034,4.0
Stole the Show,0.64,0.635,8.0,-7.565,1.0,0.226,0.271,0.03046073657362849,0.319,0.475,100.034,4.0
oui,0.418,0.724,5.0,-3.724,1.0,0.0964,0.213,0.03046073657362849,0.112,0.604,78.521,5.0
Trap Queen,0.746,0.873,7.0,-3.803,1.0,0.128,0.0244,0.03046073657362849,0.354,0.817,148.075,4.0
King Kunta,0.884,0.657,6.0,-4.569,1.0,0.0977,0.00589,0.03046073657362849,0.154,0.489,107.059,4.0
Black Magic,0.776,0.875,4.0,-5.535,1.0,0.0575,0.0343,0.03046073657362849,0.314,0.849,111.988,4.0
Ain't Nobody (Loves Me Better) (feat. Jasmine Thompson),0.778,0.566,2.0,-6.959,1.0,0.0311,0.672,0.000197,0.0698,0.479,117.971,4.0
When We Were Young,0.376,0.595,3.0,-5.936,1.0,0.0496,0.303,0.03046073657362849,0.095,0.265,144.361,4.0
Wildest Dreams,0.554,0.666,8.0,-7.414,1.0,0.0747,0.0702,0.00593,0.106,0.472,140.056,4.0
679 (feat. Remy Boyz),0.618,0.717,7.0,-5.738,1.0,0.318,0.00256,0.03046073657362849,0.625,0.603,190.05,4.0
Where Are Ãœ Now (with Justin Bieber),0.432,0.781,4.0,-4.038,1.0,0.0567,0.041,4.21e-06,0.0789,0.197,139.432,4.0
Die A Happy Man,0.595,0.389,2.0,-9.245,1.0,0.0349,0.418,1.39e-06,0.116,0.4,166.052,4.0
Worth It (feat. Kid Ink),0.884,0.765,8.0,-3.865,1.0,0.0882,0.063,7.04e-06,0.118,0.594,99.987,4.0
Antidote,0.713,0.526,1.0,-5.046,1.0,0.032,0.00767,0.000148,0.124,0.131,131.05,4.0
Send My Love (To Your New Lover),0.688,0.533,6.0,-8.363,1.0,0.0865,0.0355,3.48e-06,0.172,0.567,164.069,4.0
The Heart Wants What It Wants,0.616,0.789,7.0,-4.874,1.0,0.0377,0.053,0.03046073657362849,0.142,0.621,83.066,4.0
Never Forget You,0.583,0.732,11.0,-5.728,1.0,0.0457,0.00312,9.86e-06,0.269,0.276,145.992,4.0
Bad Blood,0.654,0.655,11.0,-7.388,1.0,0.106,0.0294,0.03046073657362849,0.139,0.221,170.16,4.0
Unsteady,0.389,0.665,5.930596285434995,-6.169,1.0,0.0644,0.178,0.000732,0.116,0.199,117.055,4.0
Ex's & Oh's,0.612,0.921,7.0,-2.882,1.0,0.085,0.0183,0.03046073657362849,0.0576,0.446,139.988,4.0
Ayo,0.823,0.563,6.0,-5.095,1.0,0.0443,0.0399,0.03046073657362849,0.0851,0.682,98.031,4.0
Jumpman,0.852,0.553,1.0,-7.286,1.0,0.187,0.0559,0.03046073657362849,0.332,0.656,142.079,4.0
You Know You Like It,0.407,0.725,5.0,-5.346,1.0,0.188,0.0141,2.46e-06,0.306,0.247,196.093,4.0
"Honey, I'm Good.",0.752,0.775,9.0,-7.289,1.0,0.0546,0.0324,0.03046073657362849,0.351,0.595,122.014,4.0
Hello,0.578,0.43,5.0,-6.134,1.0,0.0305,0.33,0.03046073657362849,0.0854,0.288,78.991,4.0
No Type,0.891,0.486,6.0,-7.803,1.0,0.159,0.0158,3.78e-06,0.0925,0.239,125.01,4.0
Five More Hours,0.699,0.883,5.0,-3.226,1.0,0.219,0.0288,0.03046073657362849,0.817,0.499,127.961,4.0
High By The Beach,0.536,0.486,11.0,-11.067,1.0,0.0346,0.244,0.00788,0.12,0.0968,131.988,4.0
Please Don't Go,0.513,0.768,4.0,-4.868,1.0,0.0587,0.0118,1.94e-05,0.294,0.235,84.264,4.0
I Really Like You,0.62,0.805,5.0,-5.538,1.0,0.0417,0.00564,9.15e-05,0.285,0.586,122.062,4.0
Lips Are Movin,0.775,0.825,7.0,-5.402,1.0,0.0464,0.0506,1.03e-06,0.111,0.95,139.091,4.0
Love Myself,0.617,0.759,5.930596285434995,-6.785,1.0,0.0678,0.0026,0.03046073657362849,0.419,0.324,122.924,4.0
11-Jul,0.747,0.705,9.0,-5.137,1.0,0.126,0.0128,0.03046073657362849,0.126,0.56,136.024,4.0
Do It Again,0.712,0.564,8.0,-6.527,1.0,0.047,0.0266,0.03046073657362849,0.0874,0.411,95.95,4.0
All My Friends (feat. Tinashe & Chance the Rapper),0.681,0.521,5.930596285434995,-5.849,1.0,0.141,0.12,8.41e-05,0.108,0.181,94.997,4.0
Spirits,0.556,0.657,5.930596285434995,-6.075,1.0,0.0265,0.17,0.03046073657362849,0.113,0.79,80.529,4.0
Water Under the Bridge,0.59,0.833,5.0,-6.503,1.0,0.0615,0.0142,5.4e-06,0.105,0.538,94.963,4.0
Post to Be (feat. Chris Brown & Jhene Aiko),0.733,0.676,10.0,-5.655,1.0,0.0432,0.0697,0.03046073657362849,0.208,0.701,97.448,4.0
Let It Go,0.546,0.311,1.0,-10.396,1.0,0.0288,0.818,1.65e-05,0.107,0.246,147.464,4.0
GDFR (feat. Sage the Gemini & Lookas),0.657,0.827,5.0,-4.036,1.0,0.0734,0.000704,0.00534,0.065,0.69,145.889,4.0
Here,0.376,0.821,5.930596285434995,-3.974,1.0,0.104,0.0785,0.03046073657362849,0.0823,0.331,120.462,4.0
Fast Car,0.644,0.57,9.0,-6.994,1.0,0.052,0.484,0.03046073657362849,0.299,0.527,113.945,4.0
Light It Up - Remix,0.747,0.877,9.0,-3.782,1.0,0.0664,0.0375,0.000833,0.233,0.752,107.991,4.0
All Eyes on You (feat. Chris Brown & Nicki Minaj),0.589,0.658,11.0,-5.288,1.0,0.203,0.0242,0.03046073657362849,0.118,0.251,77.521,4.0
Barcelona,0.629,0.572,5.0,-9.332,1.0,0.0307,0.32,0.000853,0.109,0.182,93.997,4.0
Cheerleader - Felix Jaehn Remix Radio Edit,0.78,0.68,4.0,-6.081,1.0,0.0305,0.141,1.2e-05,0.138,0.594,118.026,4.0
Slow Motion,0.733,0.408,7.0,-7.834,1.0,0.0388,0.679,3.92e-05,0.11,0.291,94.947,4.0
Sunset Lover,0.783,0.467,6.0,-9.474,1.0,0.0503,0.729,0.809,0.109,0.236,90.838,4.0
Same Old Love,0.672,0.593,11.0,-4.01,1.0,0.0304,0.0223,0.03046073657362849,0.214,0.438,98.02,4.0
Mountain at My Gates,0.495,0.931,2.0,-5.336,1.0,0.0469,0.0025,0.0819,0.246,0.617,104.05,4.0
Talking Body,0.736,0.761,4.0,-5.449,1.0,0.0338,0.0966,0.03046073657362849,0.0823,0.114,119.999,4.0
I Don't Mind (feat. Juicy J),0.87,0.464,4.0,-8.337,1.0,0.178,0.205,0.03046073657362849,0.0902,0.457,112.974,4.0
